time,open,high,low,close,Upper Band,Lower Band,SMA,Volume,RSI,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2024-10-31T05:51:00-04:00,131.43,131.45,131.42,131.45,131.4607722590187,131.30622774097782,131.38349999999826,2136,59.01699618803892,59.01699618803892,49.01853431699903,NaN,NaN,NaN,NaN
2024-10-31T05:52:00-04:00,131.45,131.5,131.45,131.49,131.47758717669896,131.3054128232976,131.39149999999827,1403,65.03540992276447,65.03540992276447,51.071996448318636,NaN,NaN,NaN,NaN
2024-10-31T05:53:00-04:00,131.5,131.51,131.49,131.5,131.49425759591912,131.30474240407744,131.39949999999828,1722,66.36522564720502,66.36522564720502,53.01033310480208,NaN,NaN,NaN,NaN
2024-10-31T05:54:00-04:00,131.49,131.52,131.48,131.52,131.51416343590807,131.29983656408848,131.40699999999828,1528,68.91189169491562,68.91189169491562,55.263294325540905,NaN,NaN,NaN,NaN
2024-10-31T05:55:00-04:00,131.51,131.52,131.5,131.52,131.52995087154164,131.3010491284549,131.41549999999827,2063,68.91189169491562,68.91189169491562,57.51625554627974,NaN,NaN,NaN,NaN
2024-10-31T05:56:00-04:00,131.52,131.55,131.51,131.55,131.55118491273302,131.29681508726347,131.42399999999824,3811,72.53015608049122,72.53015608049122,59.794716743588346,NaN,NaN,NaN,NaN
2024-10-31T05:57:00-04:00,131.54,131.55,131.52,131.55,131.5682998591453,131.2987001408512,131.43349999999825,3863,72.53015608049122,72.53015608049122,61.64553399836097,NaN,NaN,NaN,NaN
2024-10-31T05:58:00-04:00,131.55,131.57,131.54,131.56,131.58377124883248,131.30422875116403,131.44399999999825,2285,73.71291581000136,73.71291581000136,63.384449834052134,NaN,NaN,NaN,NaN
2024-10-31T05:59:00-04:00,131.56,131.58,131.53,131.55,131.5949602488109,131.3120397511856,131.45349999999826,3354,70.44640675166568,70.44640675166568,64.69998733880526,NaN,NaN,NaN,NaN
2024-10-31T06:00:00-04:00,131.54,131.6,131.53,131.55,131.6025359738011,131.3244640261954,131.46349999999825,5218,70.44640675166568,70.44640675166568,66.21458251310624,NaN,NaN,NaN,NaN
2024-10-31T06:01:00-04:00,131.56,131.57,131.53,131.55,131.6071076419597,131.33989235803685,131.47349999999827,3694,70.44640675166568,70.44640675166568,67.04947403735163,NaN,NaN,NaN,NaN
2024-10-31T06:02:00-04:00,131.55,131.56,131.54,131.56,131.61144921653877,131.35555078345774,131.48349999999826,1919,71.99632690571396,71.99632690571396,67.99507414402906,NaN,NaN,NaN,NaN
2024-10-31T06:03:00-04:00,131.56,131.6,131.56,131.57,131.61695161152406,131.36904838847246,131.49299999999826,4789,73.49338282559317,73.49338282559317,68.521489329311,NaN,NaN,NaN,NaN
2024-10-31T06:04:00-04:00,131.57,131.61,131.56,131.61,131.62848293859176,131.37951706140475,131.50399999999826,3006,78.45491591246197,78.45491591246197,70.16417778697068,NaN,NaN,NaN,NaN
2024-10-31T06:05:00-04:00,131.6,131.63,131.59,131.62,131.63965954453803,131.39034045545841,131.51499999999822,2930,79.4885858409525,79.4885858409525,71.62643419075023,NaN,NaN,NaN,NaN
2024-10-31T06:06:00-04:00,131.61,131.61,131.56,131.58,131.6380737735806,131.41092622641585,131.52449999999823,2909,65.87431268069004,65.87431268069004,71.68635581631635,NaN,NaN,NaN,NaN
2024-10-31T06:07:00-04:00,131.59,131.62,131.59,131.61,131.64418424472214,131.42281575527434,131.53349999999824,3124,70.02143190974715,70.02143190974715,71.94751340649792,NaN,NaN,NaN,NaN
2024-10-31T06:08:00-04:00,131.6,131.63,131.6,131.63,131.65106859228834,131.43593140770813,131.54349999999823,1588,72.42712688385244,72.42712688385244,72.19860163427913,NaN,NaN,NaN,NaN
2024-10-31T06:09:00-04:00,131.62,131.66,131.61,131.65,131.6640123404063,131.44098765959015,131.55249999999822,2218,74.62042982849985,74.62042982849985,72.60635435810659,NaN,NaN,NaN,NaN
2024-10-31T06:10:00-04:00,131.65,131.65,131.63,131.63,131.66366818714098,131.46133181285543,131.5624999999982,1775,68.73249003481482,68.73249003481482,72.33509249770113,NaN,NaN,NaN,NaN
2024-10-31T06:11:00-04:00,131.63,131.63,131.59,131.59,131.65701572465213,131.4819842753443,131.56949999999821,2531,58.74824579379384,58.74824579379384,71.3506703343656,NaN,NaN,NaN,NaN
2024-10-31T06:12:00-04:00,131.6,131.63,131.6,131.61,131.6566110478831,131.49438895211333,131.57549999999821,3030,61.740810642203265,61.740810642203265,70.49551996523716,NaN,NaN,NaN,NaN
2024-10-31T06:13:00-04:00,131.61,131.64,131.6,131.63,131.6585767723116,131.50542322768487,131.58199999999823,2208,64.51319081081522,64.51319081081522,70.07171882660496,NaN,NaN,NaN,NaN
2024-10-31T06:14:00-04:00,131.63,131.65,131.63,131.64,131.66299334679644,131.51300665320002,131.58799999999823,1106,65.84583845430598,65.84583845430598,69.74310680536499,NaN,NaN,NaN,NaN
2024-10-31T06:15:00-04:00,131.64,131.65,131.63,131.63,131.66372109408647,131.52327890591002,131.59349999999824,1304,63.28640697358907,63.28640697358907,69.23167824978809,NaN,NaN,NaN,NaN
2024-10-31T06:16:00-04:00,131.64,131.67,131.63,131.66,131.67191091837086,131.52608908162566,131.59899999999826,2819,67.38251653288003,67.38251653288003,68.90212036601424,NaN,NaN,NaN,NaN
2024-10-31T06:17:00-04:00,131.67,131.67,131.63,131.64,131.6748512583295,131.53214874166696,131.60349999999823,3525,62.38538310572513,62.38538310572513,68.10869181459509,NaN,NaN,NaN,NaN
2024-10-31T06:18:00-04:00,131.63,131.63,131.59,131.61,131.6745273817914,131.53747261820507,131.60599999999823,3754,55.711281556231256,55.711281556231256,66.48414650343575,NaN,NaN,NaN,NaN
2024-10-31T06:19:00-04:00,131.61,131.63,131.6,131.62,131.6732102978376,131.54578970215886,131.60949999999823,2280,57.34923014894784,57.34923014894784,64.90276395400684,NaN,NaN,NaN,NaN
2024-10-31T06:20:00-04:00,131.61,131.64,131.61,131.62,131.67065415892944,131.55534584106704,131.61299999999824,3094,57.34923014894784,57.34923014894784,64.29382948745383,NaN,NaN,NaN,NaN
2024-10-31T06:21:00-04:00,131.62,131.67,131.62,131.66,131.67189477548501,131.56510522451148,131.61849999999825,4959,63.59514202994504,63.59514202994504,63.834808781753686,NaN,NaN,NaN,NaN
2024-10-31T06:22:00-04:00,131.65,131.68,131.65,131.68,131.6772162407544,131.5717837592421,131.62449999999825,2236,66.25599167820093,66.25599167820093,63.394013409921435,NaN,NaN,NaN,NaN
2024-10-31T06:23:00-04:00,131.67,131.68,131.66,131.66,131.67753866520397,131.58046133479255,131.62899999999826,2990,61.42134232461908,61.42134232461908,62.45122144535852,NaN,NaN,NaN,NaN
2024-10-31T06:24:00-04:00,131.66,131.68,131.66,131.68,131.68498811309811,131.5800118868984,131.63249999999826,1686,64.23206725734943,64.23206725734943,62.12976267553956,NaN,NaN,NaN,NaN
2024-10-31T06:25:00-04:00,131.68,131.69,131.66,131.66,131.68796963672781,131.58103036326867,131.63449999999824,2265,59.5589872029782,59.5589872029782,62.18767277619559,NaN,NaN,NaN,NaN
2024-10-31T06:26:00-04:00,131.65,131.68,131.65,131.67,131.68835587130533,131.58964412869116,131.63899999999825,1938,61.083529420357586,61.083529420357586,62.140724117492326,NaN,NaN,NaN,NaN
2024-10-31T06:27:00-04:00,131.67,131.67,131.65,131.66,131.68978045217526,131.59321954782118,131.64149999999822,3197,58.70042347812141,58.70042347812141,61.725526450871335,NaN,NaN,NaN,NaN
2024-10-31T06:28:00-04:00,131.66,131.7,131.65,131.7,131.6992217858189,131.59077821417753,131.64499999999822,2733,64.64258446990641,64.64258446990641,61.63957973769994,NaN,NaN,NaN,NaN
2024-10-31T06:29:00-04:00,131.69,131.7,131.63,131.65,131.6992217859531,131.59077821404333,131.64499999999822,3290,54.153854885783254,54.153854885783254,60.98725458857096,NaN,NaN,NaN,NaN
2024-10-31T06:30:00-04:00,131.66,131.69,131.66,131.68,131.7033122032946,131.5916877967019,131.64749999999825,1453,58.504386245072375,58.504386245072375,60.35310242515613,NaN,NaN,NaN,NaN
2024-10-31T06:31:00-04:00,131.68,131.72,131.68,131.72,131.71175813414987,131.5962418658466,131.65399999999823,3198,63.480474000874565,63.480474000874565,60.43132320338109,NaN,NaN,NaN,NaN
2024-10-31T06:32:00-04:00,131.72,131.73,131.71,131.71,131.7179576292744,131.60004237072206,131.65899999999823,1869,61.49506141854967,61.49506141854967,60.84445033640383,NaN,NaN,NaN,NaN
2024-10-31T06:33:00-04:00,131.71,131.73,131.69,131.69,131.7208557732563,131.6031442267402,131.66199999999824,2422,57.6139765515014,57.6139765515014,60.863360793729086,NaN,NaN,NaN,NaN
2024-10-31T06:34:00-04:00,131.7,131.7,131.66,131.66,131.72100001771898,131.60499998227752,131.66299999999825,1385,52.283639696970226,52.283639696970226,60.50153290430211,NaN,NaN,NaN,NaN
2024-10-31T06:35:00-04:00,131.66,131.67,131.62,131.62,131.72178745252145,131.60321254747507,131.66249999999826,1539,46.15244711989901,46.15244711989901,59.255626125013116,NaN,NaN,NaN,NaN
2024-10-31T06:36:00-04:00,131.62,131.63,131.61,131.63,131.7219590196172,131.60004098037928,131.66099999999824,763,47.80049645643423,47.80049645643423,57.937376466315484,NaN,NaN,NaN,NaN
2024-10-31T06:37:00-04:00,131.62,131.63,131.61,131.61,131.72383507645978,131.59516492353671,131.65949999999825,1709,44.844345508797424,44.844345508797424,56.75330526518537,NaN,NaN,NaN,NaN
2024-10-31T06:38:00-04:00,131.6,131.62,131.6,131.62,131.72292854743696,131.5970714525595,131.65999999999823,2983,46.6218567251412,46.6218567251412,55.495433084313355,NaN,NaN,NaN,NaN
2024-10-31T06:39:00-04:00,131.62,131.62,131.59,131.6,131.72500001568983,131.59299998430663,131.65899999999823,1502,43.59577020325259,43.59577020325259,54.35520329861867,NaN,NaN,NaN,NaN
2024-10-31T06:40:00-04:00,131.59,131.59,131.58,131.58,131.72969114158585,131.58430885841065,131.65699999999825,1771,40.747523042031276,40.747523042031276,52.90263141445251,NaN,NaN,NaN,NaN
2024-10-31T06:41:00-04:00,131.58,131.61,131.57,131.61,131.72999173518897,131.57900826480747,131.65449999999822,4550,46.40394836370763,46.40394836370763,52.02431176342295,NaN,NaN,NaN,NaN
2024-10-31T06:42:00-04:00,131.61,131.62,131.6,131.61,131.7279155513935,131.574084448603,131.65099999999825,2385,46.403948363707634,46.403948363707634,50.721552041551604,NaN,NaN,NaN,NaN
2024-10-31T06:43:00-04:00,131.61,131.63,131.61,131.61,131.72730991087064,131.56969008912586,131.64849999999825,2563,46.40394836370763,46.40394836370763,50.16798728997478,NaN,NaN,NaN,NaN
2024-10-31T06:44:00-04:00,131.61,131.62,131.6,131.6,131.72461867487445,131.564381325122,131.64449999999823,1274,44.63017969829398,44.63017969829398,49.176972536633464,NaN,NaN,NaN,NaN
2024-10-31T06:45:00-04:00,131.6,131.63,131.59,131.63,131.7230250089115,131.56297499108499,131.64299999999824,3099,50.716434146541246,50.716434146541246,48.26525540418108,NaN,NaN,NaN,NaN
2024-10-31T06:46:00-04:00,131.62,131.63,131.59,131.62,131.7201178501698,131.56088214982668,131.64049999999824,2758,48.791206980250976,48.791206980250976,47.3578372300169,NaN,NaN,NaN,NaN
2024-10-31T06:47:00-04:00,131.62,131.62,131.61,131.61,131.71814987247686,131.55785012751963,131.63799999999824,480,46.8749287139481,46.8749287139481,46.59076238447738,NaN,NaN,NaN,NaN
2024-10-31T06:48:00-04:00,131.61,131.64,131.61,131.64,131.70996667281716,131.56003332717935,131.63499999999826,3125,52.856860440580355,52.856860440580355,46.63170672330667,NaN,NaN,NaN,NaN
2024-10-31T06:49:00-04:00,131.64,131.67,131.63,131.66,131.71099173499624,131.56000826500025,131.63549999999825,2235,56.382937236192085,56.382937236192085,47.3624560173276,NaN,NaN,NaN,NaN
2024-10-31T06:50:00-04:00,131.67,131.68,131.66,131.67,131.70943119013154,131.56056880986492,131.63499999999823,1010,58.071575016223726,58.071575016223726,48.096104485884,NaN,NaN,NaN,NaN
2024-10-31T06:51:00-04:00,131.67,131.7,131.67,131.7,131.70425668686408,131.56374331313242,131.63399999999825,1744,62.7329213648288,62.7329213648288,49.37385990417196,NaN,NaN,NaN,NaN
2024-10-31T06:52:00-04:00,131.7,131.73,131.69,131.71,131.70425668686408,131.56374331313242,131.63399999999825,3576,64.16312027344934,64.16312027344934,50.626807300479676,NaN,NaN,NaN,NaN
2024-10-31T06:53:00-04:00,131.71,131.74,131.71,131.73,131.71433263727482,131.55766736272165,131.63599999999823,3232,66.8991738936922,66.8991738936922,52.291336135511074,NaN,NaN,NaN,NaN
2024-10-31T06:54:00-04:00,131.73,131.75,131.73,131.74,131.73011105390324,131.54988894609326,131.63999999999825,1889,68.20622104050628,68.20622104050628,54.252671706830725,NaN,NaN,NaN,NaN
2024-10-31T06:55:00-04:00,131.74,131.77,131.74,131.77,131.75330643671623,131.54169356328026,131.64749999999825,3021,71.80334900442014,71.80334900442014,56.06691460973877,NaN,NaN,NaN,NaN
2024-10-31T06:56:00-04:00,131.77,131.78,131.76,131.77,131.77256355088747,131.53643644910903,131.65449999999825,3427,71.80334900442014,71.80334900442014,57.881157512646794,NaN,NaN,NaN,NaN
2024-10-31T06:57:00-04:00,131.77,131.79,131.76,131.76,131.78667558709182,131.53732441290472,131.66199999999827,2681,68.79439927665328,68.79439927665328,59.480475435000066,NaN,NaN,NaN,NaN
2024-10-31T06:58:00-04:00,131.77,131.77,131.76,131.76,131.79906153181912,131.53893846817738,131.66899999999825,1740,68.79439927665328,68.79439927665328,61.20649111916858,NaN,NaN,NaN,NaN
2024-10-31T06:59:00-04:00,131.75,131.76,131.73,131.74,131.80552220680408,131.54647779319242,131.67599999999825,3110,62.69992031355244,62.69992031355244,62.06245441681224,NaN,NaN,NaN,NaN
2024-10-31T07:00:00-04:00,131.73,131.74,131.7,131.7,131.80408194808166,131.55991805191485,131.68199999999825,3135,52.65322647955158,52.65322647955158,62.338312952476564,NaN,NaN,NaN,NaN
2024-10-31T07:01:00-04:00,131.71,131.71,131.68,131.69,131.8035414907295,131.56845850926706,131.68599999999827,2718,50.47570107482632,50.47570107482632,62.595510978253586,NaN,NaN,NaN,NaN
2024-10-31T07:02:00-04:00,131.68,131.69,131.66,131.68,131.80183433145447,131.57716566854208,131.68949999999828,1715,48.32350729192012,48.32350729192012,62.27170003906357,NaN,NaN,NaN,NaN
2024-10-31T07:03:00-04:00,131.67,131.68,131.65,131.65,131.79943980757548,131.58356019242103,131.69149999999826,3165,42.472711521628405,42.472711521628405,61.278112488023304,NaN,NaN,NaN,NaN
2024-10-31T07:04:00-04:00,131.66,131.66,131.63,131.64,131.7959255927962,131.59107440720032,131.69349999999827,1369,40.70360963987542,40.70360963987542,60.03754353256985,NaN,NaN,NaN,NaN
2024-10-31T07:05:00-04:00,131.64,131.66,131.64,131.66,131.79449875404265,131.59550124595387,131.69499999999826,3019,45.58533657320799,45.58533657320799,58.81271604745408,NaN,NaN,NaN,NaN
2024-10-31T07:06:00-04:00,131.65,131.65,131.63,131.64,131.7928297580978,131.59917024189872,131.69599999999826,1418,41.87286932202,41.87286932202,57.220555265209136,NaN,NaN,NaN,NaN
2024-10-31T07:07:00-04:00,131.64,131.64,131.6,131.61,131.79282975802266,131.59917024197387,131.69599999999826,1344,37.004654228317875,37.004654228317875,55.08523243196811,NaN,NaN,NaN,NaN
2024-10-31T07:08:00-04:00,131.61,131.63,131.6,131.63,131.7935765112323,131.5974234887642,131.69549999999825,1424,41.85778541169436,41.85778541169436,53.203201315624405,NaN,NaN,NaN,NaN
2024-10-31T07:09:00-04:00,131.63,131.64,131.61,131.61,131.79694230157384,131.58905769842266,131.69299999999825,1376,38.651074416289724,38.651074416289724,50.83518170218651,NaN,NaN,NaN,NaN
2024-10-31T07:10:00-04:00,131.61,131.63,131.6,131.62,131.79884667521904,131.58215332477752,131.69049999999828,1028,41.08154092747432,41.08154092747432,48.64076683954752,NaN,NaN,NaN,NaN
2024-10-31T07:11:00-04:00,131.63,131.66,131.63,131.64,131.79793098321764,131.5770690167789,131.68749999999827,1404,45.71374065165775,45.71374065165775,46.99214836633356,NaN,NaN,NaN,NaN
2024-10-31T07:12:00-04:00,131.65,131.67,131.64,131.66,131.7955441180753,131.57445588192124,131.68499999999827,1746,49.951278296917906,49.951278296917906,45.646211153495315,NaN,NaN,NaN,NaN
2024-10-31T07:13:00-04:00,131.67,131.71,131.66,131.69,131.791646224259,131.5743537757375,131.68299999999826,1793,55.555526491082965,55.555526491082965,45.13589730903322,NaN,NaN,NaN,NaN
2024-10-31T07:14:00-04:00,131.7,131.71,131.68,131.7,131.7868111621196,131.57518883787696,131.68099999999828,2512,57.27300058253628,57.27300058253628,45.465881173532125,NaN,NaN,NaN,NaN
2024-10-31T07:15:00-04:00,131.71,131.71,131.68,131.68,131.7741268509464,131.57887314905014,131.67649999999827,981,52.87236089890379,52.87236089890379,45.63707116096623,NaN,NaN,NaN,NaN
2024-10-31T07:16:00-04:00,131.68,131.68,131.66,131.67,131.75919835818632,131.58380164181023,131.67149999999828,1700,50.77176356164545,50.77176356164545,45.81194660880375,NaN,NaN,NaN,NaN
2024-10-31T07:17:00-04:00,131.67,131.67,131.65,131.66,131.74428818683987,131.5887118131567,131.66649999999828,2414,48.68858754676041,48.68858754676041,46.255937753456045,NaN,NaN,NaN,NaN
2024-10-31T07:18:00-04:00,131.67,131.67,131.65,131.67,131.72699232305033,131.59700767694616,131.66199999999824,989,50.85991012078754,50.85991012078754,46.98138778780691,NaN,NaN,NaN,NaN
2024-10-31T07:19:00-04:00,131.67,131.69,131.66,131.68,131.7140999280883,131.60390007190816,131.65899999999823,843,53.00170164283603,53.00170164283603,47.511128149923195,NaN,NaN,NaN,NaN
2024-10-31T07:20:00-04:00,131.68,131.7,131.68,131.69,131.71226803941596,131.60473196058052,131.65849999999824,1200,55.10881083650224,55.10881083650224,48.45655254381478,NaN,NaN,NaN,NaN
2024-10-31T07:21:00-04:00,131.69,131.69,131.68,131.68,131.71076364324273,131.60523635675378,131.65799999999825,1173,52.570573064410475,52.570573064410475,49.568403889249964,NaN,NaN,NaN,NaN
2024-10-31T07:22:00-04:00,131.69,131.7,131.68,131.68,131.71076364324273,131.60523635675378,131.65799999999825,627,52.57057306441049,52.57057306441049,50.333603007301114,NaN,NaN,NaN,NaN
2024-10-31T07:23:00-04:00,131.67,131.7,131.67,131.68,131.71296963686385,131.6060303631326,131.65949999999822,1087,52.57057306441049,52.57057306441049,51.327852910738315,NaN,NaN,NaN,NaN
2024-10-31T07:24:00-04:00,131.67,131.69,131.65,131.65,131.71291504576405,131.60708495423242,131.65999999999823,1031,44.83330987259961,44.83330987259961,51.59583640681869,NaN,NaN,NaN,NaN
2024-10-31T07:25:00-04:00,131.65,131.65,131.61,131.61,131.71472763346978,131.60027236652675,131.65749999999827,1635,37.01153701886961,37.01153701886961,50.97425043304811,NaN,NaN,NaN,NaN
2024-10-31T07:26:00-04:00,131.61,131.62,131.59,131.59,131.7190312582108,131.59096874178573,131.65499999999827,1714,33.83318518253475,33.83318518253475,49.82295806773504,NaN,NaN,NaN,NaN
2024-10-31T07:27:00-04:00,131.59,131.63,131.58,131.63,131.71777379742525,131.59422620257124,131.65599999999824,2640,44.16117497964062,44.16117497964062,49.00907581691772,NaN,NaN,NaN,NaN
2024-10-31T07:28:00-04:00,131.63,131.64,131.62,131.62,131.71826146949834,131.59273853049817,131.65549999999826,633,42.380178562869474,42.380178562869474,47.94530281551295,NaN,NaN,NaN,NaN
2024-10-31T07:29:00-04:00,131.62,131.63,131.6,131.6,131.71934284774665,131.59065715224983,131.65499999999824,1297,38.99310288397077,38.99310288397077,46.95392724301774,NaN,NaN,NaN,NaN
2024-10-31T07:30:00-04:00,131.61,131.64,131.6,131.61,131.72006677546204,131.58893322453446,131.65449999999825,2583,41.51018316410415,41.51018316410415,46.292385786050495,NaN,NaN,NaN,NaN
2024-10-31T07:31:00-04:00,131.61,131.62,131.6,131.6,131.72203417880587,131.58296582119067,131.65249999999827,442,39.74423887663918,39.74423887663918,45.65350373818469,NaN,NaN,NaN,NaN
2024-10-31T07:32:00-04:00,131.6,131.61,131.59,131.59,131.72353859449854,131.57446140549794,131.64899999999824,1641,38.003128200258594,38.003128200258594,44.735162172432624,NaN,NaN,NaN,NaN
2024-10-31T07:33:00-04:00,131.59,131.61,131.59,131.59,131.72026271733927,131.56773728265722,131.64399999999824,1765,38.003128200258594,38.003128200258594,43.6638354979628,NaN,NaN,NaN,NaN
2024-10-31T07:34:00-04:00,131.59,131.6,131.56,131.57,131.71569847855326,131.55930152144325,131.63749999999825,1583,34.49769544561042,34.49769544561042,42.19161297004196,NaN,NaN,NaN,NaN
2024-10-31T07:35:00-04:00,131.56,131.58,131.54,131.58,131.7119669872182,131.55303301277826,131.63249999999823,4972,37.59712370979255,37.59712370979255,41.12208087328354,NaN,NaN,NaN,NaN
2024-10-31T07:36:00-04:00,131.58,131.58,131.57,131.57,131.70944511606817,131.5455548839283,131.62749999999824,1879,35.77415554888155,35.77415554888155,39.92233676503146,NaN,NaN,NaN,NaN
2024-10-31T07:37:00-04:00,131.57,131.59,131.57,131.59,131.70607315067554,131.54192684932093,131.62399999999823,1191,41.8472419308006,41.8472419308006,39.15638454120218,NaN,NaN,NaN,NaN
2024-10-31T07:38:00-04:00,131.58,131.58,131.56,131.56,131.7022317266379,131.5347682733586,131.61849999999825,1470,36.302159148128965,36.302159148128965,38.54701663231142,NaN,NaN,NaN,NaN
2024-10-31T07:39:00-04:00,131.57,131.58,131.56,131.57,131.69426501129502,131.53173498870146,131.61299999999824,1450,39.19448738260391,39.19448738260391,38.702941658292445,NaN,NaN,NaN,NaN
2024-10-31T07:40:00-04:00,131.57,131.6,131.57,131.6,131.681787120386,131.53521287961053,131.60849999999826,1366,46.97345767607984,46.97345767607984,39.641532550688524,NaN,NaN,NaN,NaN
2024-10-31T07:41:00-04:00,131.61,131.62,131.58,131.58,131.6699153749082,131.53708462508834,131.60349999999826,2267,43.02195129609778,43.02195129609778,39.56015943043547,NaN,NaN,NaN,NaN
2024-10-31T07:42:00-04:00,131.58,131.59,131.55,131.55,131.65736557005712,131.53663442993937,131.59699999999825,1844,37.87511807091196,37.87511807091196,39.23836939529564,NaN,NaN,NaN,NaN
2024-10-31T07:43:00-04:00,131.55,131.57,131.53,131.53,131.64371256304193,131.53528743695463,131.58949999999828,3610,34.87932706046965,34.87932706046965,38.94452826504556,NaN,NaN,NaN,NaN
2024-10-31T07:44:00-04:00,131.53,131.55,131.53,131.53,131.6361403080972,131.5308596918993,131.58349999999825,1609,34.879327060469635,34.879327060469635,38.47089568621453,NaN,NaN,NaN,NaN
2024-10-31T07:45:00-04:00,131.53,131.54,131.51,131.51,131.63859161364013,131.51840838635638,131.57849999999826,1400,31.94857934083747,31.94857934083747,37.9140628622287,NaN,NaN,NaN,NaN
2024-10-31T07:46:00-04:00,131.51,131.52,131.5,131.51,131.64127575915958,131.50772424083695,131.57449999999827,4284,31.94857934083747,31.94857934083747,37.481595086555764,NaN,NaN,NaN,NaN
2024-10-31T07:47:00-04:00,131.52,131.54,131.51,131.51,131.63581271823148,131.501187281765,131.56849999999824,2278,31.94857934083747,31.94857934083747,37.04912731088283,NaN,NaN,NaN,NaN
2024-10-31T07:48:00-04:00,131.51,131.53,131.5,131.53,131.62893074790628,131.49906925209024,131.56399999999826,3360,38.4119739719431,38.4119739719431,37.3287186341923,NaN,NaN,NaN,NaN
2024-10-31T07:49:00-04:00,131.54,131.55,131.53,131.53,131.6248350762336,131.4961649237629,131.56049999999826,2064,38.4119739719431,38.4119739719431,37.386922224345916,NaN,NaN,NaN,NaN
2024-10-31T07:50:00-04:00,131.54,131.57,131.52,131.56,131.6181996848505,131.49780031514595,131.55799999999823,3329,47.14509362932978,47.14509362932978,38.199132087235064,NaN,NaN,NaN,NaN
2024-10-31T07:51:00-04:00,131.57,131.57,131.56,131.57,131.6138672556727,131.49913274432384,131.55649999999827,1593,49.70520914261121,49.70520914261121,38.76041545950726,NaN,NaN,NaN,NaN
2024-10-31T07:52:00-04:00,131.57,131.58,131.56,131.57,131.61116868088237,131.49983131911415,131.55549999999826,1609,49.70520914261121,49.70520914261121,39.71777617339884,NaN,NaN,NaN,NaN
2024-10-31T07:53:00-04:00,131.56,131.57,131.55,131.55,131.60689477534876,131.50010522464774,131.55349999999825,1223,44.684859002046366,44.684859002046366,40.109945574787595,NaN,NaN,NaN,NaN
2024-10-31T07:54:00-04:00,131.55,131.55,131.51,131.54,131.60514134001068,131.49885865998584,131.55199999999826,2309,42.37998299002066,42.37998299002066,39.78184024006907,NaN,NaN,NaN,NaN
2024-10-31T07:55:00-04:00,131.53,131.55,131.53,131.55,131.60206551228157,131.4989344877149,131.55049999999824,822,45.41224743626201,45.41224743626201,39.95257567865224,NaN,NaN,NaN,NaN
2024-10-31T07:56:00-04:00,131.54,131.56,131.54,131.56,131.60099021518064,131.49900978481585,131.54999999999825,1175,48.339989836270156,48.339989836270156,40.70006651903497,NaN,NaN,NaN,NaN
2024-10-31T07:57:00-04:00,131.57,131.57,131.56,131.56,131.59636441287228,131.50063558712424,131.54849999999826,1003,48.339989836270156,48.339989836270156,41.66154243159214,NaN,NaN,NaN,NaN
2024-10-31T07:58:00-04:00,131.56,131.56,131.53,131.54,131.59519698133784,131.49980301865867,131.54749999999825,1168,42.99162668117953,42.99162668117953,42.24099240449999,NaN,NaN,NaN,NaN
2024-10-31T07:59:00-04:00,131.55,131.55,131.51,131.51,131.59368335103753,131.495316648959,131.54449999999827,1450,36.47292801914319,36.47292801914319,42.56416016723612,NaN,NaN,NaN,NaN
2024-10-31T08:00:00-04:00,131.52,131.52,131.5,131.51,131.58427190969005,131.49572809030653,131.5399999999983,1731,36.47292801914319,36.47292801914319,42.88732792997224,NaN,NaN,NaN,NaN
2024-10-31T08:01:00-04:00,131.51,131.52,131.5,131.51,131.57858327445803,131.49441672553854,131.53649999999828,2159,36.47292801914319,36.47292801914319,43.21049569270836,NaN,NaN,NaN,NaN
2024-10-31T08:02:00-04:00,131.52,131.53,131.49,131.5,131.57845224412296,131.48954775587356,131.53399999999826,2512,34.30724136158457,34.30724136158457,42.91730050625417,NaN,NaN,NaN,NaN
2024-10-31T08:03:00-04:00,131.49,131.49,131.46,131.47,131.58349763799555,131.478502362001,131.53099999999827,3126,28.785194394225996,28.785194394225996,42.229673393560105,NaN,NaN,NaN,NaN
2024-10-31T08:04:00-04:00,131.47,131.49,131.46,131.48,131.58551755865807,131.47148244133848,131.52849999999827,1826,32.675221776406985,32.675221776406985,41.19611111835133,NaN,NaN,NaN,NaN
2024-10-31T08:05:00-04:00,131.48,131.5,131.47,131.48,131.587365569575,131.46663443042155,131.52699999999828,2267,32.675221776406985,32.675221776406985,39.97968344933674,NaN,NaN,NaN,NaN
2024-10-31T08:06:00-04:00,131.49,131.51,131.48,131.51,131.587365569575,131.46663443042155,131.52699999999828,1176,43.427039495780384,43.427039495780384,39.5312427602774,NaN,NaN,NaN,NaN
2024-10-31T08:07:00-04:00,131.5,131.54,131.49,131.54,131.5885916132769,131.46840838671966,131.52849999999827,4285,51.72895560005764,51.72895560005764,40.03439251727821,NaN,NaN,NaN,NaN
2024-10-31T08:08:00-04:00,131.54,131.54,131.53,131.54,131.5892992703269,131.46870072966962,131.52899999999826,1001,51.72895560005764,51.72895560005764,40.702176275137994,NaN,NaN,NaN,NaN
2024-10-31T08:09:00-04:00,131.53,131.56,131.53,131.55,131.59099181913413,131.4690081808624,131.52999999999827,703,54.320388384326314,54.320388384326314,41.338472057142575,NaN,NaN,NaN,NaN
